transaction_id,person_id,account_ref,timestamp,amount,debit_credit,counterparty,merchant,location_id,channel,reference_number,description,source_system
TXN00893,P033,ACC-P033,2025-10-10 10:10:26,35000,credit,Riverbank Realty,Riverbank Realty,L007,NEFT,REF501133,Salary credit,Bank Core System
TXN00894,P033,ACC-P033,2025-10-12 12:40:24,6000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF232443,Monthly rent,Bank Core System
TXN00895,P033,ACC-P033,2025-10-14 11:40:50,1500,debit,Electricity Board,Electricity Board,,UPI,REF507644,Utility bill,Bank Core System
TXN00896,P033,ACC-P033,2025-11-09 11:50:50,55000,credit,Riverbank Realty,Riverbank Realty,L007,NEFT,REF122945,Salary credit,Bank Core System
TXN00897,P033,ACC-P033,2025-11-11 17:30:51,9500,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF458074,Monthly rent,Bank Core System
TXN00898,P033,ACC-P033,2025-11-13 15:30:46,950,debit,Electricity Board,Electricity Board,,UPI,REF710614,Utility bill,Bank Core System
TXN00899,P033,ACC-P033,2025-12-10 11:30:06,32000,credit,Riverbank Realty,Riverbank Realty,L007,NEFT,REF964901,Salary credit,Bank Core System
TXN00900,P033,ACC-P033,2025-12-12 17:05:46,8000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF223985,Monthly rent,Bank Core System
TXN00901,P033,ACC-P033,2025-12-14 13:25:03,1200,debit,Electricity Board,Electricity Board,,UPI,REF407218,Utility bill,Bank Core System
TXN00902,P033,ACC-P033,2026-01-09 11:25:12,42000,credit,Riverbank Realty,Riverbank Realty,L007,NEFT,REF392068,Salary credit,Bank Core System
TXN00903,P033,ACC-P033,2026-01-11 17:55:41,8000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF377108,Monthly rent,Bank Core System
TXN00904,P033,ACC-P033,2026-01-13 14:00:26,1200,debit,Electricity Board,Electricity Board,,UPI,REF122607,Utility bill,Bank Core System
TXN00905,P033,ACC-P033,2026-02-08 11:20:31,68000,credit,Riverbank Realty,Riverbank Realty,L007,NEFT,REF887285,Salary credit,Bank Core System
TXN00906,P033,ACC-P033,2026-02-10 17:35:02,9500,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF392091,Monthly rent,Bank Core System
TXN00907,P033,ACC-P033,2026-02-12 17:30:00,1200,debit,Electricity Board,Electricity Board,,UPI,REF272473,Utility bill,Bank Core System
TXN00908,P033,ACC-P033,2025-11-13 09:10:36,896,debit,Spice Route Restaurant,HP Fuel Station,L016,UPI,REF570638,Restaurant payment,Bank Core System
TXN00909,P033,ACC-P033,2026-01-14 17:45:52,3546,debit,Water Board,Water Board,L026,UPI,REF276092,Grocery,Bank Core System
TXN00910,P033,ACC-P033,2026-03-12 14:35:58,2897,debit,Union Trust Bank,Spice Route Restaurant,L026,Cash Deposit,REF571356,Restaurant payment,Bank Core System
TXN00911,P033,ACC-P033,2025-10-15 10:30:29,2474,debit,HP Fuel Station,Electricity Board,L026,IMPS,REF773088,Online purchase,Bank Core System
TXN00912,P033,ACC-P033,2026-03-12 10:00:36,859,debit,Amazon,Electricity Board,L007,ATM Withdrawal,REF779302,Restaurant payment,Bank Core System
TXN00913,P033,ACC-P033,2026-01-15 13:10:46,3371,debit,Amazon,Flipkart,L023,ATM Withdrawal,REF125240,Restaurant payment,Bank Core System
TXN00914,P033,ACC-P033,2026-01-24 11:00:56,2114,debit,Nandipur City Mall,Union Trust Bank,L023,Credit Card,REF642727,Fuel purchase,Bank Core System
TXN00915,P033,ACC-P033,2025-11-28 17:05:27,4252,debit,Spice Route Restaurant,Highway Auto Works,L014,NEFT,REF496410,Online purchase,Bank Core System
TXN00916,P033,ACC-P033,2025-10-04 15:30:28,2473,debit,Nandipur City Mall,Water Board,L018,NEFT,REF563973,Fuel purchase,Bank Core System
TXN00917,P033,ACC-P033,2025-11-23 11:35:48,577,debit,Electricity Board,Union Trust Bank,L009,Debit Card,REF526054,Miscellaneous,Bank Core System
TXN00918,P033,ACC-P033,2025-11-02 18:10:29,3971,debit,HP Fuel Station,HP Fuel Station,L013,ATM Withdrawal,REF829515,Online purchase,Bank Core System
TXN00919,P034,ACC-P034,2025-09-11 10:35:44,35000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF648868,Salary credit,Bank Core System
TXN00920,P034,ACC-P034,2025-09-13 11:15:59,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF709343,Monthly rent,Bank Core System
TXN00921,P034,ACC-P034,2025-09-15 14:45:59,1500,debit,Electricity Board,Electricity Board,,UPI,REF342373,Utility bill,Bank Core System
TXN00922,P034,ACC-P034,2025-10-13 09:40:30,42000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF585309,Salary credit,Bank Core System
TXN00923,P034,ACC-P034,2025-10-15 10:30:04,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF682006,Monthly rent,Bank Core System
TXN00924,P034,ACC-P034,2025-10-17 13:50:12,800,debit,Electricity Board,Electricity Board,,UPI,REF579565,Utility bill,Bank Core System
TXN00925,P034,ACC-P034,2025-11-09 10:55:57,42000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF114705,Salary credit,Bank Core System
TXN00926,P034,ACC-P034,2025-11-11 15:20:28,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF749788,Monthly rent,Bank Core System
TXN00927,P034,ACC-P034,2025-11-13 15:40:36,800,debit,Electricity Board,Electricity Board,,UPI,REF395576,Utility bill,Bank Core System
TXN00928,P034,ACC-P034,2025-12-11 10:00:14,32000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF758665,Salary credit,Bank Core System
TXN00929,P034,ACC-P034,2025-12-13 14:05:20,6000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF487715,Monthly rent,Bank Core System
TXN00930,P034,ACC-P034,2025-12-15 15:05:55,1200,debit,Electricity Board,Electricity Board,,UPI,REF122687,Utility bill,Bank Core System
TXN00931,P034,ACC-P034,2026-01-09 09:50:54,42000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF715291,Salary credit,Bank Core System
TXN00932,P034,ACC-P034,2026-01-11 13:45:56,8000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF424113,Monthly rent,Bank Core System
TXN00933,P034,ACC-P034,2026-01-13 12:45:59,950,debit,Electricity Board,Electricity Board,,UPI,REF152287,Utility bill,Bank Core System
TXN00934,P034,ACC-P034,2026-02-07 09:05:00,68000,credit,Riverbank Realty,Riverbank Realty,L010,NEFT,REF543909,Salary credit,Bank Core System
TXN00935,P034,ACC-P034,2026-02-09 12:15:33,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF946359,Monthly rent,Bank Core System
TXN00936,P034,ACC-P034,2026-02-11 15:50:12,1500,debit,Electricity Board,Electricity Board,,UPI,REF585132,Utility bill,Bank Core System
TXN00937,P034,ACC-P034,2026-01-31 14:10:05,1926,debit,Local Kirana Store,Union Trust Bank,L011,IMPS,REF986307,Grocery,Bank Core System
TXN00938,P034,ACC-P034,2025-11-28 12:05:23,4248,debit,Flipkart,BSNL Broadband,L006,Cash Deposit,REF826852,Fuel purchase,Bank Core System
TXN00939,P034,ACC-P034,2026-02-01 19:10:48,3865,debit,Spice Route Restaurant,Electricity Board,L006,NEFT,REF392173,Restaurant payment,Bank Core System
TXN00940,P034,ACC-P034,2025-11-09 14:45:51,640,debit,Amazon,Spice Route Restaurant,L016,Debit Card,REF880411,Fuel purchase,Bank Core System
TXN00941,P034,ACC-P034,2025-12-28 22:20:53,829,debit,Electricity Board,Cafe Coffee Junction,L025,NEFT,REF714881,Restaurant payment,Bank Core System
TXN00942,P034,ACC-P034,2026-03-31 20:40:00,819,debit,Union Trust Bank,Local Kirana Store,L004,UPI,REF716175,Grocery,Bank Core System
TXN00943,P034,ACC-P034,2026-02-17 08:35:14,2266,debit,Highway Auto Works,Cafe Coffee Junction,L016,IMPS,REF801696,Fuel purchase,Bank Core System
TXN00944,P034,ACC-P034,2025-11-24 14:45:09,1472,debit,Electricity Board,Amazon,L012,UPI,REF846167,Miscellaneous,Bank Core System
TXN00945,P034,ACC-P034,2025-10-21 10:35:38,537,debit,Nandipur City Mall,HP Fuel Station,L018,UPI,REF786025,Miscellaneous,Bank Core System
TXN00946,P034,ACC-P034,2025-11-17 08:25:06,3412,debit,Flipkart,Union Trust Bank,L024,Credit Card,REF273875,Grocery,Bank Core System
TXN00947,P035,ACC-P035,2025-09-10 09:25:02,32000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF253346,Salary credit,Bank Core System
TXN00948,P035,ACC-P035,2025-09-12 14:05:09,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF362129,Monthly rent,Bank Core System
TXN00949,P035,ACC-P035,2025-09-14 09:20:41,1200,debit,Electricity Board,Electricity Board,,UPI,REF369554,Utility bill,Bank Core System
TXN00950,P035,ACC-P035,2025-10-10 11:25:34,75000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF366951,Salary credit,Bank Core System
TXN00951,P035,ACC-P035,2025-10-12 11:40:20,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF715365,Monthly rent,Bank Core System
TXN00952,P035,ACC-P035,2025-10-14 17:25:31,1500,debit,Electricity Board,Electricity Board,,UPI,REF620850,Utility bill,Bank Core System
TXN00953,P035,ACC-P035,2025-11-11 10:55:13,75000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF435563,Salary credit,Bank Core System
TXN00954,P035,ACC-P035,2025-11-13 13:45:22,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF960993,Monthly rent,Bank Core System
TXN00955,P035,ACC-P035,2025-11-15 20:55:57,950,debit,Electricity Board,Electricity Board,,UPI,REF175035,Utility bill,Bank Core System
TXN00956,P035,ACC-P035,2025-12-11 10:15:33,68000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF565636,Salary credit,Bank Core System
TXN00957,P035,ACC-P035,2025-12-13 15:35:49,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF884860,Monthly rent,Bank Core System
TXN00958,P035,ACC-P035,2025-12-15 11:25:08,1200,debit,Electricity Board,Electricity Board,,UPI,REF884779,Utility bill,Bank Core System
TXN00959,P035,ACC-P035,2026-01-10 10:05:27,28000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF834006,Salary credit,Bank Core System
TXN00960,P035,ACC-P035,2026-01-12 15:30:38,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF597983,Monthly rent,Bank Core System
TXN00961,P035,ACC-P035,2026-01-14 18:40:06,950,debit,Electricity Board,Electricity Board,,UPI,REF375032,Utility bill,Bank Core System
TXN00962,P035,ACC-P035,2026-02-10 10:25:01,42000,credit,Kalinga Softtech Pvt Ltd,Kalinga Softtech Pvt Ltd,L022,NEFT,REF519166,Salary credit,Bank Core System
TXN00963,P035,ACC-P035,2026-02-12 14:15:42,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF611461,Monthly rent,Bank Core System
TXN00964,P035,ACC-P035,2026-02-14 12:20:48,800,debit,Electricity Board,Electricity Board,,UPI,REF438597,Utility bill,Bank Core System
TXN00965,P035,ACC-P035,2026-03-18 08:45:45,1844,debit,Electricity Board,Cafe Coffee Junction,L015,UPI,REF297778,Restaurant payment,Bank Core System
TXN00966,P035,ACC-P035,2025-10-03 13:45:48,4208,debit,Amazon,Highway Auto Works,L014,ATM Withdrawal,REF737637,Grocery,Bank Core System
TXN00967,P035,ACC-P035,2025-12-22 17:25:18,690,debit,Electricity Board,Water Board,L008,Credit Card,REF381419,Fuel purchase,Bank Core System
TXN00968,P035,ACC-P035,2025-11-02 08:50:01,4388,debit,BSNL Broadband,HP Fuel Station,L027,ATM Withdrawal,REF799038,Grocery,Bank Core System
TXN00969,P035,ACC-P035,2026-04-07 22:55:43,856,debit,Cafe Coffee Junction,Local Kirana Store,L025,IMPS,REF574869,Online purchase,Bank Core System
TXN00970,P035,ACC-P035,2025-09-22 09:00:58,4463,debit,Water Board,Amazon,L005,Credit Card,REF121664,Fuel purchase,Bank Core System
TXN00971,P035,ACC-P035,2025-11-27 09:45:15,1523,debit,Union Trust Bank,Local Kirana Store,L005,Credit Card,REF997969,Miscellaneous,Bank Core System
TXN00972,P035,ACC-P035,2025-12-21 15:10:06,3710,debit,Highway Auto Works,Water Board,L014,IMPS,REF433532,Fuel purchase,Bank Core System
TXN00973,P035,ACC-P035,2025-12-23 14:05:01,2672,debit,Amazon,BSNL Broadband,L010,NEFT,REF531950,Restaurant payment,Bank Core System
TXN00974,P035,ACC-P035,2025-10-19 11:20:52,2427,debit,Local Kirana Store,Electricity Board,L012,IMPS,REF256499,Online purchase,Bank Core System
TXN00975,P035,ACC-P035,2026-04-01 21:50:21,3362,debit,Nandipur City Mall,HP Fuel Station,L003,Cash Deposit,REF644318,Online purchase,Bank Core System
TXN00976,P035,ACC-P035,2026-04-16 13:40:49,1227,debit,Nandipur City Mall,Water Board,L020,Credit Card,REF621472,Fuel purchase,Bank Core System
TXN00977,P036,ACC-P036,2025-09-12 10:30:25,75000,credit,Self-employed,Self-employed,L003,NEFT,REF978627,Salary credit,Bank Core System
TXN00978,P036,ACC-P036,2025-09-14 14:20:30,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF970917,Monthly rent,Bank Core System
TXN00979,P036,ACC-P036,2025-09-16 15:05:40,950,debit,Electricity Board,Electricity Board,,UPI,REF861349,Utility bill,Bank Core System
TXN00980,P036,ACC-P036,2025-10-10 10:40:15,28000,credit,Self-employed,Self-employed,L003,NEFT,REF148684,Salary credit,Bank Core System
TXN00981,P036,ACC-P036,2025-10-12 16:40:10,12000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF345337,Monthly rent,Bank Core System
TXN00982,P036,ACC-P036,2025-10-14 09:00:49,1200,debit,Electricity Board,Electricity Board,,UPI,REF563526,Utility bill,Bank Core System
TXN00983,P036,ACC-P036,2025-11-11 11:00:15,28000,credit,Self-employed,Self-employed,L003,NEFT,REF726897,Salary credit,Bank Core System
TXN00984,P036,ACC-P036,2025-11-13 10:55:08,6000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF187356,Monthly rent,Bank Core System
TXN00985,P036,ACC-P036,2025-11-15 11:50:35,1200,debit,Electricity Board,Electricity Board,,UPI,REF371748,Utility bill,Bank Core System
TXN00986,P036,ACC-P036,2025-12-09 10:00:42,35000,credit,Self-employed,Self-employed,L003,NEFT,REF288299,Salary credit,Bank Core System
TXN00987,P036,ACC-P036,2025-12-11 17:15:02,15000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF710520,Monthly rent,Bank Core System
TXN00988,P036,ACC-P036,2025-12-13 13:10:45,800,debit,Electricity Board,Electricity Board,,UPI,REF858954,Utility bill,Bank Core System
TXN00989,P036,ACC-P036,2026-01-11 11:00:49,42000,credit,Self-employed,Self-employed,L003,NEFT,REF334864,Salary credit,Bank Core System
TXN00990,P036,ACC-P036,2026-01-13 18:15:02,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF356225,Monthly rent,Bank Core System
TXN00991,P036,ACC-P036,2026-01-15 09:35:25,1200,debit,Electricity Board,Electricity Board,,UPI,REF160988,Utility bill,Bank Core System
TXN00992,P036,ACC-P036,2026-02-07 10:05:17,68000,credit,Self-employed,Self-employed,L003,NEFT,REF884550,Salary credit,Bank Core System
TXN00993,P036,ACC-P036,2026-02-09 14:25:15,15000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF389191,Monthly rent,Bank Core System
TXN00994,P036,ACC-P036,2026-02-11 12:45:18,950,debit,Electricity Board,Electricity Board,,UPI,REF115329,Utility bill,Bank Core System
TXN00995,P036,ACC-P036,2026-04-06 21:10:03,480,debit,Amazon,Cafe Coffee Junction,L001,NEFT,REF192007,Restaurant payment,Bank Core System
TXN00996,P036,ACC-P036,2025-10-23 16:20:34,3828,debit,Amazon,Flipkart,L026,Debit Card,REF241828,Miscellaneous,Bank Core System
TXN00997,P036,ACC-P036,2026-01-10 11:30:39,1448,debit,Nandipur City Mall,Flipkart,L027,IMPS,REF905623,Online purchase,Bank Core System
TXN00998,P036,ACC-P036,2025-12-25 14:40:20,4032,debit,Spice Route Restaurant,Flipkart,L009,Debit Card,REF318108,Restaurant payment,Bank Core System
TXN00999,P036,ACC-P036,2026-03-20 18:15:35,1975,debit,Amazon,Cafe Coffee Junction,L022,Cash Deposit,REF839821,Miscellaneous,Bank Core System
TXN01000,P036,ACC-P036,2026-04-21 21:00:33,2370,debit,Nandipur City Mall,Union Trust Bank,L004,UPI,REF183288,Online purchase,Bank Core System
TXN01001,P036,ACC-P036,2025-11-23 20:55:13,2068,debit,Local Kirana Store,Water Board,L027,NEFT,REF470029,Grocery,Bank Core System
TXN01002,P036,ACC-P036,2025-10-14 09:30:42,1675,debit,BSNL Broadband,Water Board,L019,ATM Withdrawal,REF374100,Miscellaneous,Bank Core System
TXN01003,P036,ACC-P036,2026-01-17 17:45:51,4243,debit,Water Board,Highway Auto Works,L023,IMPS,REF171482,Miscellaneous,Bank Core System
TXN01004,P036,ACC-P036,2026-01-18 18:25:27,1515,debit,Spice Route Restaurant,Spice Route Restaurant,L014,IMPS,REF454011,Miscellaneous,Bank Core System
TXN01005,P036,ACC-P036,2026-02-06 11:20:10,1939,debit,Cafe Coffee Junction,Water Board,L027,Credit Card,REF318282,Miscellaneous,Bank Core System
TXN01006,P036,ACC-P036,2026-03-16 15:35:07,3834,debit,Amazon,Highway Auto Works,L016,Credit Card,REF346988,Grocery,Bank Core System
TXN01007,P036,ACC-P036,2026-01-07 22:15:19,1601,debit,Nandipur City Mall,Flipkart,L006,UPI,REF621450,Miscellaneous,Bank Core System
TXN01008,P037,ACC-P037,2025-09-13 10:50:23,55000,credit,Self-employed,Self-employed,L024,NEFT,REF224552,Salary credit,Bank Core System
TXN01009,P037,ACC-P037,2025-09-15 18:20:00,12000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF761472,Monthly rent,Bank Core System
TXN01010,P037,ACC-P037,2025-09-17 10:20:19,1500,debit,Electricity Board,Electricity Board,,UPI,REF291367,Utility bill,Bank Core System
TXN01011,P037,ACC-P037,2025-10-12 09:00:21,28000,credit,Self-employed,Self-employed,L024,NEFT,REF679351,Salary credit,Bank Core System
TXN01012,P037,ACC-P037,2025-10-14 11:30:57,9500,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF874594,Monthly rent,Bank Core System
TXN01013,P037,ACC-P037,2025-10-16 19:35:34,1500,debit,Electricity Board,Electricity Board,,UPI,REF660254,Utility bill,Bank Core System
TXN01014,P037,ACC-P037,2025-11-12 11:35:10,42000,credit,Self-employed,Self-employed,L024,NEFT,REF817541,Salary credit,Bank Core System
TXN01015,P037,ACC-P037,2025-11-14 11:40:42,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF271228,Monthly rent,Bank Core System
TXN01016,P037,ACC-P037,2025-11-16 17:55:04,1200,debit,Electricity Board,Electricity Board,,UPI,REF609669,Utility bill,Bank Core System
TXN01017,P037,ACC-P037,2025-12-10 10:15:06,68000,credit,Self-employed,Self-employed,L024,NEFT,REF556942,Salary credit,Bank Core System
TXN01018,P037,ACC-P037,2025-12-12 13:55:06,15000,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF360187,Monthly rent,Bank Core System
TXN01019,P037,ACC-P037,2025-12-14 15:15:31,800,debit,Electricity Board,Electricity Board,,UPI,REF882907,Utility bill,Bank Core System
TXN01020,P037,ACC-P037,2026-01-10 10:05:39,68000,credit,Self-employed,Self-employed,L024,NEFT,REF682088,Salary credit,Bank Core System
TXN01021,P037,ACC-P037,2026-01-12 15:30:12,9500,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF168425,Monthly rent,Bank Core System
TXN01022,P037,ACC-P037,2026-01-14 17:30:17,1500,debit,Electricity Board,Electricity Board,,UPI,REF976551,Utility bill,Bank Core System
TXN01023,P037,ACC-P037,2026-02-08 10:00:45,32000,credit,Self-employed,Self-employed,L024,NEFT,REF192255,Salary credit,Bank Core System
TXN01024,P037,ACC-P037,2026-02-10 12:40:07,9500,debit,Landlord/Housing,Rent Payment,L021,IMPS,REF615774,Monthly rent,Bank Core System
TXN01025,P037,ACC-P037,2026-02-12 10:35:50,800,debit,Electricity Board,Electricity Board,,UPI,REF504140,Utility bill,Bank Core System
TXN01026,P037,ACC-P037,2026-03-28 15:30:20,2341,debit,Flipkart,Cafe Coffee Junction,L014,Debit Card,REF873505,Restaurant payment,Bank Core System
TXN01027,P037,ACC-P037,2026-03-20 12:55:34,2951,debit,Highway Auto Works,Water Board,L008,UPI,REF716731,Restaurant payment,Bank Core System
TXN01028,P037,ACC-P037,2026-04-17 22:45:04,2126,debit,Highway Auto Works,Highway Auto Works,L011,NEFT,REF259254,Fuel purchase,Bank Core System
TXN01029,P037,ACC-P037,2026-04-06 09:45:02,2361,debit,Amazon,Cafe Coffee Junction,L002,Debit Card,REF455886,Fuel purchase,Bank Core System
TXN01030,P037,ACC-P037,2025-09-21 11:05:26,4092,debit,Union Trust Bank,Union Trust Bank,L019,Cash Deposit,REF724845,Miscellaneous,Bank Core System
TXN01031,P037,ACC-P037,2026-03-13 21:45:35,2121,debit,Water Board,HP Fuel Station,L004,IMPS,REF847621,Grocery,Bank Core System
TXN01032,P037,ACC-P037,2026-04-17 18:30:10,541,debit,Union Trust Bank,Electricity Board,L022,UPI,REF904396,Online purchase,Bank Core System
TXN01033,P037,ACC-P037,2026-03-02 17:40:44,542,debit,HP Fuel Station,Amazon,L001,ATM Withdrawal,REF778084,Grocery,Bank Core System
TXN01034,P037,ACC-P037,2025-09-27 14:10:41,3258,debit,Water Board,Water Board,L003,Cash Deposit,REF162904,Miscellaneous,Bank Core System
TXN01035,P037,ACC-P037,2025-10-02 20:15:30,2435,debit,Union Trust Bank,Flipkart,L009,Debit Card,REF536788,Online purchase,Bank Core System
TXN01036,P037,ACC-P037,2026-03-19 20:35:46,927,debit,Nandipur City Mall,Flipkart,L013,UPI,REF128681,Grocery,Bank Core System
TXN01037,P038,ACC-P038,2025-09-12 09:15:44,32000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF236768,Salary credit,Bank Core System
TXN01038,P038,ACC-P038,2025-09-14 13:40:49,15000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF219565,Monthly rent,Bank Core System
TXN01039,P038,ACC-P038,2025-09-16 13:40:47,950,debit,Electricity Board,Electricity Board,,UPI,REF533580,Utility bill,Bank Core System
TXN01040,P038,ACC-P038,2025-10-13 09:40:43,75000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF569450,Salary credit,Bank Core System
TXN01041,P038,ACC-P038,2025-10-15 11:30:27,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF510475,Monthly rent,Bank Core System
TXN01042,P038,ACC-P038,2025-10-17 20:25:01,1500,debit,Electricity Board,Electricity Board,,UPI,REF404584,Utility bill,Bank Core System
TXN01043,P038,ACC-P038,2025-11-11 11:30:34,42000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF587410,Salary credit,Bank Core System
TXN01044,P038,ACC-P038,2025-11-13 13:05:10,8000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF262721,Monthly rent,Bank Core System
TXN01045,P038,ACC-P038,2025-11-15 13:30:41,800,debit,Electricity Board,Electricity Board,,UPI,REF696905,Utility bill,Bank Core System
TXN01046,P038,ACC-P038,2025-12-10 10:40:35,28000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF848963,Salary credit,Bank Core System
TXN01047,P038,ACC-P038,2025-12-12 18:15:35,9500,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF444794,Monthly rent,Bank Core System
TXN01048,P038,ACC-P038,2025-12-14 09:10:35,950,debit,Electricity Board,Electricity Board,,UPI,REF116368,Utility bill,Bank Core System
TXN01049,P038,ACC-P038,2026-01-09 10:15:46,68000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF289499,Salary credit,Bank Core System
TXN01050,P038,ACC-P038,2026-01-11 18:15:00,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF204264,Monthly rent,Bank Core System
TXN01051,P038,ACC-P038,2026-01-13 18:40:13,1200,debit,Electricity Board,Electricity Board,,UPI,REF716647,Utility bill,Bank Core System
TXN01052,P038,ACC-P038,2026-02-08 09:45:22,68000,credit,Nandipur Herald,Nandipur Herald,L003,NEFT,REF755873,Salary credit,Bank Core System
TXN01053,P038,ACC-P038,2026-02-10 10:10:24,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF219755,Monthly rent,Bank Core System
TXN01054,P038,ACC-P038,2026-02-12 13:10:40,800,debit,Electricity Board,Electricity Board,,UPI,REF963566,Utility bill,Bank Core System
TXN01055,P038,ACC-P038,2026-03-14 10:00:49,2234,debit,Electricity Board,Spice Route Restaurant,L021,IMPS,REF966355,Fuel purchase,Bank Core System
TXN01056,P038,ACC-P038,2026-04-06 19:40:30,1511,debit,Water Board,Cafe Coffee Junction,L006,IMPS,REF843144,Fuel purchase,Bank Core System
TXN01057,P038,ACC-P038,2026-01-15 16:35:44,4122,debit,Electricity Board,Electricity Board,L010,Credit Card,REF738596,Miscellaneous,Bank Core System
TXN01058,P038,ACC-P038,2026-01-30 08:05:41,299,debit,Water Board,Amazon,L006,ATM Withdrawal,REF873528,Online purchase,Bank Core System
TXN01059,P038,ACC-P038,2026-01-26 12:05:54,894,debit,Union Trust Bank,Water Board,L005,NEFT,REF405602,Grocery,Bank Core System
TXN01060,P038,ACC-P038,2026-01-22 14:30:40,643,debit,HP Fuel Station,Flipkart,L024,ATM Withdrawal,REF493026,Fuel purchase,Bank Core System
TXN01061,P039,ACC-P039,2025-09-12 10:00:52,68000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF453312,Salary credit,Bank Core System
TXN01062,P039,ACC-P039,2025-09-14 10:05:28,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF203162,Monthly rent,Bank Core System
TXN01063,P039,ACC-P039,2025-09-16 19:10:50,800,debit,Electricity Board,Electricity Board,,UPI,REF178170,Utility bill,Bank Core System
TXN01064,P039,ACC-P039,2025-10-10 10:55:19,68000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF421276,Salary credit,Bank Core System
TXN01065,P039,ACC-P039,2025-10-12 15:20:22,9500,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF172136,Monthly rent,Bank Core System
TXN01066,P039,ACC-P039,2025-10-14 19:05:50,800,debit,Electricity Board,Electricity Board,,UPI,REF294781,Utility bill,Bank Core System
TXN01067,P039,ACC-P039,2025-11-11 11:35:35,55000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF561767,Salary credit,Bank Core System
TXN01068,P039,ACC-P039,2025-11-13 11:15:42,9500,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF241240,Monthly rent,Bank Core System
TXN01069,P039,ACC-P039,2025-11-15 10:00:46,950,debit,Electricity Board,Electricity Board,,UPI,REF932177,Utility bill,Bank Core System
TXN01070,P039,ACC-P039,2025-12-12 09:50:22,32000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF662633,Salary credit,Bank Core System
TXN01071,P039,ACC-P039,2025-12-14 11:05:27,9500,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF718491,Monthly rent,Bank Core System
TXN01072,P039,ACC-P039,2025-12-16 17:55:41,1200,debit,Electricity Board,Electricity Board,,UPI,REF602370,Utility bill,Bank Core System
